ocid,release_id,date,buyer_name,tender_id,tender_title,mainprocurementcategory,tender_minvalue,tender_datepublished,tender_status,award_id,award_title,award_date,award_value,award_supplier
ocds-20h3g7-40247127,ocds-20h3g7-40247127-2,2019-08-08,Pemerintah Daerah Provinsi Dki Jakarta,40247127,Pembangunan/Peningkatan Kualitas Pencahayaan Kota  Pada Jalur Pedestrian Jakarta Pusat Zona 2,works,4803067280.0,2019-06-26,complete,40247127-1,Pembangunan/Peningkatan Kualitas Pencahayaan Kota  Pada Jalur Pedestrian Jakarta Pusat Zona 2,2019-08-08,4584948830.0,Pt. Sekawan Sejati Pratama
ocds-20h3g7-40248127,ocds-20h3g7-40248127-3,2019-07-24,Pemerintah Daerah Provinsi Dki Jakarta,40248127,Peningkatan Fasilitas Kepelabuhanan Di Pelabuhan Muara Angke (Fisik),works,53909221291.65,2019-06-21,complete,40248127-1,Peningkatan Fasilitas Kepelabuhanan Di Pelabuhan Muara Angke (Fisik),2019-07-24,48655819518.21,Pt. Bumi Aceh Citra Persada
ocds-20h3g7-40249127,ocds-20h3g7-40249127-1,2019-08-05,Pemerintah Daerah Provinsi Dki Jakarta,40249127,Jasa Konsultasi Pengawasan Rehab Ruang Gedung Kantor Walikota Kota Administrasi Jakarta Timur,services,173728500.0,2019-06-25,complete,40249127-1,Jasa Konsultasi Pengawasan Rehab Ruang Gedung Kantor Walikota Kota Administrasi Jakarta Timur,2019-08-05,164411500.0,Pt Delta Arsitektur Persada
ocds-20h3g7-40250127,ocds-20h3g7-40250127-2,2019-07-05,Pemerintah Daerah Provinsi Dki Jakarta,40250127,Pengadaan Prasarana Penunjang Keselamatan Lalu Lintas Di Non Koridor Busway (Pembangunan Cermin Lalu Lintas Dan Pengadaan Daun Rambu Lalu Lintas),works,2384129712.0,2019-06-24,complete,40250127-1,Pengadaan Prasarana Penunjang Keselamatan Lalu Lintas Di Non Koridor Busway (Pembangunan Cermin Lalu Lintas Dan Pengadaan Daun Rambu Lalu Lintas),2019-07-05,1917354697.5,Cv. Sekar Wangi
ocds-20h3g7-40252127,ocds-20h3g7-40252127-2,2019-07-05,Pemerintah Daerah Provinsi Dki Jakarta,40252127,Pembangunan Prasarana Keselamatan Lalu Lintas Di Non Koridor Busway (Pembangunan Guard Rail),works,613504168.5,2019-06-24,complete,40252127-1,Pembangunan Prasarana Keselamatan Lalu Lintas Di Non Koridor Busway (Pembangunan Guard Rail),2019-07-05,589628865.48,Pt. Lintasmarga Nusantara Djaya
ocds-20h3g7-40255127,ocds-20h3g7-40255127-2,2019-07-29,Pemerintah Daerah Provinsi Dki Jakarta,40255127,Pengadaan Tanaman Hias,goods,450340000.0,2019-06-27,complete,40255127-1,Pengadaan Tanaman Hias,2019-07-29,360985350.0,Cv. Rakha Tama
ocds-20h3g7-40265127,ocds-20h3g7-40265127-1,2019-07-25,Pemerintah Daerah Provinsi Dki Jakarta,40265127,Belanja Modal Pengadaan Konstruksi/Pembelian Rumah Dinas Rehab Total Rumah Dinas Lurah Bangka,works,1273185203.07,2019-07-09,complete,40265127-1,Belanja Modal Pengadaan Konstruksi/Pembelian Rumah Dinas Rehab Total Rumah Dinas Lurah Bangka,2019-07-25,1107495620.0,Pt. Paskindo Djaya
ocds-20h3g7-40268127,ocds-20h3g7-40268127-1,2019-08-15,Pemerintah Daerah Provinsi Dki Jakarta,40268127,Survey Atp Wtp,services,212415500.0,2019-06-19,complete,40268127-1,Survey Atp Wtp,2019-08-15,204050000.0,Pt. Tambora Setia Jaya
ocds-20h3g7-40274127,ocds-20h3g7-40274127-2,2019-07-29,Pemerintah Daerah Provinsi Dki Jakarta,40274127,Pengawasan Pembangunan Ipal Rphu Rawa Terate,services,194533130.0,2019-06-21,complete,40274127-1,Pengawasan Pembangunan Ipal Rphu Rawa Terate,2019-07-29,168162500.0,Pt.Herpis Pertoma Mulia
ocds-20h3g7-40277127,ocds-20h3g7-40277127-1,2019-09-04,Pemerintah Daerah Provinsi Dki Jakarta,40277127,Belanja Tenaga Ahli/Instruktur/Nara Sumber (Pengawas Rehab Total Gedung Operasional Tpst Bantargebang),services,241642440.0,2019-07-01,complete,40277127-1,Belanja Tenaga Ahli/Instruktur/Nara Sumber (Pengawas Rehab Total Gedung Operasional Tpst Bantargebang),2019-09-04,209550000.0,Cv. Apik Karya
ocds-20h3g7-40280127,ocds-20h3g7-40280127-2,2019-07-05,Pemerintah Daerah Provinsi Dki Jakarta,40280127,Penyediaan Kerangkeng Panel Pencahayaan Kota,works,456434550.0,2019-06-20,complete,40280127-1,Penyediaan Kerangkeng Panel Pencahayaan Kota,2019-07-05,420731883.0,Pt. Anugrah Rizky Ananda
ocds-20h3g7-40282127,ocds-20h3g7-40282127-1,2019-07-02,Pemerintah Daerah Provinsi Dki Jakarta,40282127,Pengadaan Perangkat Lunak Pemodelan Mikro Simulasi Lalu Lintas,goods,440000000.0,2019-06-28,complete,40282127-1,Pengadaan Perangkat Lunak Pemodelan Mikro Simulasi Lalu Lintas,2019-07-02,407000000.0,Pt. Grand Integra Telematika
ocds-20h3g7-40289127,ocds-20h3g7-40289127-2,2019-08-07,Pemerintah Daerah Provinsi Dki Jakarta,40289127,Belanja Pemeliharaan Gedung Kantor,works,372220656.59,2019-06-19,complete,40289127-1,Belanja Pemeliharaan Gedung Kantor,2019-08-07,291562000.0,Pt. Andalasari Karya Jabatindo
ocds-20h3g7-40290127,ocds-20h3g7-40290127-1,2019-08-07,Pemerintah Daerah Provinsi Dki Jakarta,40290127,Penataan Ruang Terbuka Hijau Taman Di Wilayah Jakarta Pusat - Pemasangan Cpg,works,1832079285.0,2019-07-17,complete,40290127-1,Penataan Ruang Terbuka Hijau Taman Di Wilayah Jakarta Pusat - Pemasangan Cpg,2019-08-07,1565692382.98,Pt Dinar Kontruksi Utama
ocds-20h3g7-40325127,ocds-20h3g7-40325127-1,2019-08-14,Pemerintah Daerah Provinsi Dki Jakarta,40325127,Pengawasan Penataan Ruang Terbuka Hijau Taman Di Wilayah Jakarta Selatan,services,1122759647.86,2019-06-25,complete,40325127-1,Pengawasan Penataan Ruang Terbuka Hijau Taman Di Wilayah Jakarta Selatan,2019-08-14,1076064000.0,Pt. Andalan Mitra Wahana
ocds-20h3g7-40326127,ocds-20h3g7-40326127-1,2019-08-20,Pemerintah Daerah Provinsi Dki Jakarta,40326127,Belanja Barang Pakai Habis Kesehatan,goods,423618473.3,2019-07-26,complete,40326127-1,Belanja Barang Pakai Habis Kesehatan,2019-08-20,257167020.0,Pt Tigaer Indonesia Jaya
ocds-20h3g7-40327127,ocds-20h3g7-40327127-2,2019-07-19,Pemerintah Daerah Provinsi Dki Jakarta,40327127,Pemeliharaan Rutin/Berkala Gedung Kantor,works,274265619.46,2019-06-20,complete,40327127-1,Pemeliharaan Rutin/Berkala Gedung Kantor,2019-07-19,215641000.0,Pt. Andalasari Karya Jabatindo
ocds-20h3g7-40328127,ocds-20h3g7-40328127-1,2019-07-23,Pemerintah Daerah Provinsi Dki Jakarta,40328127,Pergelaran Nilai Tradisi Sejarah Fatahillah,services,1534996405.8,2019-07-04,complete,40328127-1,Pergelaran Nilai Tradisi Sejarah Fatahillah,2019-07-23,1410695000.0,Pt. Arman Sida Ima
ocds-20h3g7-40341127,ocds-20h3g7-40341127-1,2019-08-06,Pemerintah Daerah Provinsi Dki Jakarta,40341127,Penataan Ruang Terbuka Hijau Taman Di Wilayah Jakarta Pusat - Pembuatan Sumur Pantek,goods,444779733.0,2019-07-18,complete,40341127-1,Penataan Ruang Terbuka Hijau Taman Di Wilayah Jakarta Pusat - Pembuatan Sumur Pantek,2019-08-06,417384855.64,Cv Galuh Angganaya
ocds-20h3g7-40342127,ocds-20h3g7-40342127-1,2019-06-27,Pemerintah Daerah Provinsi Dki Jakarta,40342127,Penyediaan Alat Tulis Kantor,goods,317592082.5,2019-06-24,complete,40342127-1,Penyediaan Alat Tulis Kantor,2019-06-27,244114200.0,Pt. Dwitama Sentosa
ocds-20h3g7-40347127,ocds-20h3g7-40347127-1,2019-07-17,Pemerintah Daerah Provinsi Dki Jakarta,40347127,Pembangunan Lift,works,1586823568.0,2019-06-28,complete,40347127-1,Pembangunan Lift,2019-07-17,1493760988.68,Pt. Dana Simba
ocds-20h3g7-40352127,ocds-20h3g7-40352127-1,2019-07-29,Pemerintah Daerah Provinsi Dki Jakarta,40352127,Pemeliharaan Dan Perawatan Fisik Gedung Dan Kantor Museum,works,5716119767.95,2019-07-08,complete,40352127-1,Pemeliharaan Dan Perawatan Fisik Gedung Dan Kantor Museum,2019-07-29,5354254944.62,Pt. Kadita Berseri
ocds-20h3g7-40361127,ocds-20h3g7-40361127-1,2019-08-26,Pemerintah Daerah Provinsi Dki Jakarta,40361127,Penataan Ruang Terbuka Hijau Taman Di Wilayah Jakarta Pusat - Penataan Taman Hksn (Tahap Ii),works,896611369.0,2019-07-17,complete,40361127-1,Penataan Ruang Terbuka Hijau Taman Di Wilayah Jakarta Pusat - Penataan Taman Hksn (Tahap Ii),2019-08-26,778240797.4,Pt. Naftali Jaya
ocds-20h3g7-40363127,ocds-20h3g7-40363127-1,2019-08-08,Pemerintah Daerah Provinsi Dki Jakarta,40363127,"Rehab Total Kantor Bus Sekolah, Mess Awak Bus Sekolah Dan Pembangunan Kanopi Parkir Bus Sekolah",works,4874613977.34,2019-07-11,complete,40363127-1,"Rehab Total Kantor Bus Sekolah, Mess Awak Bus Sekolah Dan Pembangunan Kanopi Parkir Bus Sekolah",2019-08-08,3899691181.87,Pt. Jess Casieps Perkasa
ocds-20h3g7-40365127,ocds-20h3g7-40365127-1,2019-08-02,Pemerintah Daerah Provinsi Dki Jakarta,40365127,Pemeliharaan Gedung Workshop Ppkpi,works,6986999115.95,2019-07-08,complete,40365127-1,Pemeliharaan Gedung Workshop Ppkpi,2019-08-02,5589599292.76,Pt. Triji Anugrah Jaya
ocds-20h3g7-40366127,ocds-20h3g7-40366127-3,2019-07-24,Pemerintah Daerah Provinsi Dki Jakarta,40366127,"Pengadaan Baby Mcb, Cermin Lalu Lintas, Mcb Plastik, Pengadaan Road Stud, Dan Pengadaan Traffic Cone",works,3109017270.15,2019-07-04,complete,40366127-1,"Pengadaan Baby Mcb, Cermin Lalu Lintas, Mcb Plastik, Pengadaan Road Stud, Dan Pengadaan Traffic Cone",2019-07-24,2659240969.0,Pt. Lintasmarga Nusantara Djaya
ocds-20h3g7-40371127,ocds-20h3g7-40371127-1,2019-08-28,Pemerintah Daerah Provinsi Dki Jakarta,40371127,Pengadaan Road Sweeper Kecil,goods,50725741515.0,2019-08-06,complete,40371127-1,Pengadaan Road Sweeper Kecil,2019-08-28,48772350000.0,Pt Cemaco Makmur Corporatama
ocds-20h3g7-40376127,ocds-20h3g7-40376127-1,2019-08-13,Pemerintah Daerah Provinsi Dki Jakarta,40376127,"Penataan Taman Wibisana, Cengkareng",works,2043653584.35,2019-07-10,complete,40376127-1,"Penataan Taman Wibisana, Cengkareng",2019-08-13,1773099541.13,Pt.Indah Murni Makmur
ocds-20h3g7-40377127,ocds-20h3g7-40377127-2,2019-07-11,Pemerintah Daerah Provinsi Dki Jakarta,40377127,Pembangunan Taman Maju Bersama Duri Kosambi,works,2145239654.91,2019-06-24,complete,40377127-1,Pembangunan Taman Maju Bersama Duri Kosambi,2019-07-11,1782283103.89,Cv. Kutai Abadi Karya
ocds-20h3g7-40378127,ocds-20h3g7-40378127-2,2019-07-10,Pemerintah Daerah Provinsi Dki Jakarta,40378127,Pembangunan Taman Maju Bersama Pegadungan,works,1812462700.33,2019-06-24,complete,40378127-1,Pembangunan Taman Maju Bersama Pegadungan,2019-07-10,1703347145.98,Pt. Zoe Pesona Abadi
ocds-20h3g7-40380127,ocds-20h3g7-40380127-1,2019-08-16,Pemerintah Daerah Provinsi Dki Jakarta,40380127,Pengawasan Lanjutan Pembangunan Gedung Upprd Duren Sawit,services,194810000.0,2019-07-01,complete,40380127-1,Pengawasan Lanjutan Pembangunan Gedung Upprd Duren Sawit,2019-08-16,191345000.0,Pt. Komsha Akur Consult
ocds-20h3g7-40383127,ocds-20h3g7-40383127-1,2019-07-15,Pemerintah Daerah Provinsi Dki Jakarta,40383127,Pemeliharaan Drainase Tpst Bantargebang,works,5109442218.11,2019-06-27,complete,40383127-1,Pemeliharaan Drainase Tpst Bantargebang,2019-07-15,4527176716.08,Pt. Sadatahi Jaya Tama
ocds-20h3g7-40384127,ocds-20h3g7-40384127-1,2019-07-15,Pemerintah Daerah Provinsi Dki Jakarta,40384127,Pembangunan Pagar Tpst Bantargebang,works,2104071345.71,2019-06-27,complete,40384127-1,Pembangunan Pagar Tpst Bantargebang,2019-07-15,1847511488.2,Mustika Sentosa Abadi
ocds-20h3g7-40385127,ocds-20h3g7-40385127-2,2019-07-15,Pemerintah Daerah Provinsi Dki Jakarta,40385127,Pemagaran Tanah Aset Pemerintah Provinsi Dki Jakarta Di Wilayah Kota Administrasi Jakarta Utara,works,2706577986.45,2019-06-21,complete,40385127-1,Pemagaran Tanah Aset Pemerintah Provinsi Dki Jakarta Di Wilayah Kota Administrasi Jakarta Utara,2019-07-15,2252156407.67,Pt. Anggada Husada Pertiwi
ocds-20h3g7-40389127,ocds-20h3g7-40389127-1,2019-08-02,Pemerintah Daerah Provinsi Dki Jakarta,40389127,Pemeliharan Gedung/ Kantor,works,7817257197.64,2019-07-08,complete,40389127-1,Pemeliharan Gedung/ Kantor,2019-08-02,6253805776.33,Pt. Sinar Proteksindo
ocds-20h3g7-40391127,ocds-20h3g7-40391127-1,2019-08-07,Pemerintah Daerah Provinsi Dki Jakarta,40391127,Pembuatan Sumur Resapan Dan Sumur Pantek Di Jalur Hijau Jakarta Pusat,works,1230332071.0,2019-07-12,complete,40391127-1,Pembuatan Sumur Resapan Dan Sumur Pantek Di Jalur Hijau Jakarta Pusat,2019-08-07,1182107037.15,Pt. Sitau Namonang
ocds-20h3g7-40394127,ocds-20h3g7-40394127-1,2019-07-17,Pemerintah Daerah Provinsi Dki Jakarta,40394127,Pembangunan Sistem Pengelolaan Air Limbah Domestik (Spald) Di Waduk Jagakarsa,works,2764779723.2,2019-06-27,complete,40394127-1,Pembangunan Sistem Pengelolaan Air Limbah Domestik (Spald) Di Waduk Jagakarsa,2019-07-17,2313092123.1,Cv. Areta Jaya
ocds-20h3g7-40395127,ocds-20h3g7-40395127-2,2019-08-14,Pemerintah Daerah Provinsi Dki Jakarta,40395127,Pengadaan Mobil Derek,goods,7617500000.0,2019-07-09,complete,40395127-1,Pengadaan Mobil Derek,2019-08-14,7600000001.0,Pt.Prima Putra Adiwahana
ocds-20h3g7-40400127,ocds-20h3g7-40400127-1,2019-07-23,Pemerintah Daerah Provinsi Dki Jakarta,40400127,Pembangunan Prasarana Kali/Sungai Dan Kelengkapannya Kanal Banjir Barat Segmen Karet S.D Sudirman,works,12143169817.58,2019-06-28,complete,40400127-1,Pembangunan Prasarana Kali/Sungai Dan Kelengkapannya Kanal Banjir Barat Segmen Karet S.D Sudirman,2019-07-23,10844981423.06,Pt. Jhuda Citraguna
ocds-20h3g7-40407127,ocds-20h3g7-40407127-1,2019-09-17,Pemerintah Daerah Provinsi Dki Jakarta,40407127,"Penataan Tpu Karet Bivak, Jakarta Pusat",works,2830075437.0,2019-08-06,complete,40407127-1,"Penataan Tpu Karet Bivak, Jakarta Pusat",2019-09-17,2676062722.15,Pt. Zoe Pesona Abadi
ocds-20h3g7-40408127,ocds-20h3g7-40408127-1,2019-08-12,Pemerintah Daerah Provinsi Dki Jakarta,40408127,Belanja Jasa Konsultansi Pengawasan (Supervision,services,228635000.0,2019-06-27,complete,40408127-1,Belanja Jasa Konsultansi Pengawasan (Supervision,2019-08-12,226805920.0,Pt.Azevedopratama Consultants
ocds-20h3g7-40409127,ocds-20h3g7-40409127-1,2019-08-12,Pemerintah Daerah Provinsi Dki Jakarta,40409127,Pendalaman Alur Pulau Panggang (Supervision),services,228635000.0,2019-06-27,complete,40409127-1,Pendalaman Alur Pulau Panggang (Supervision),2019-08-12,226805920.0,Pt.Azevedopratama Consultants
ocds-20h3g7-40412127,ocds-20h3g7-40412127-1,2019-09-06,Pemerintah Daerah Provinsi Dki Jakarta,40412127,Penyediaan Jasa Konsultansi Pengawasan Pembangunan Kebun Bibit Jl. Sirsak,services,236503355.0,2019-06-26,complete,40412127-1,Penyediaan Jasa Konsultansi Pengawasan Pembangunan Kebun Bibit Jl. Sirsak,2019-09-06,208301500.0,Pt. Kharisma Indotarim Utama
ocds-20h3g7-40413127,ocds-20h3g7-40413127-1,2019-08-12,Pemerintah Daerah Provinsi Dki Jakarta,40413127,Perawatan Dan Pemeliharaan Dermaga (Supervision),services,191125000.0,2019-06-27,complete,40413127-1,Perawatan Dan Pemeliharaan Dermaga (Supervision),2019-08-12,190169375.0,Pt.Azevedopratama Consultants
ocds-20h3g7-40420127,ocds-20h3g7-40420127-1,2019-07-02,Pemerintah Daerah Provinsi Dki Jakarta,40420127,Penyediaan Perlengkapan Kebersihan Wbs Psbl Harapan Sentosa 2 Cipayung Dan Budi Murni Serta Penyediaan Jasa Dan Perlengkapan Kantor,goods,625523008.0,2019-06-27,complete,40420127-1,Penyediaan Perlengkapan Kebersihan Wbs Psbl Harapan Sentosa 2 Cipayung Dan Budi Murni Serta Penyediaan Jasa Dan Perlengkapan Kantor,2019-07-02,538481471.0,Pt.Caturkarya Gemaswadaya
ocds-20h3g7-40421127,ocds-20h3g7-40421127-1,2019-07-11,Pemerintah Daerah Provinsi Dki Jakarta,40421127,Belanja Cetakan Umum (Box Arsip),goods,2490664000.0,2019-06-27,complete,40421127-1,Belanja Cetakan Umum (Box Arsip),2019-07-11,1275461000.0,Cv. Ria Duta Corporation
ocds-20h3g7-40422127,ocds-20h3g7-40422127-1,2019-07-15,Pemerintah Daerah Provinsi Dki Jakarta,40422127,Belanja Cetakan Umum,goods,283230530.0,2019-06-27,complete,40422127-1,Belanja Cetakan Umum,2019-07-15,97762500.0,Cv Agung
ocds-20h3g7-40429127,ocds-20h3g7-40429127-1,2019-07-15,Pemerintah Daerah Provinsi Dki Jakarta,40429127,Belanja Barang Pakai Habis Pertanian Dan Perkebunan,goods,1526941900.0,2019-06-25,complete,40429127-1,Belanja Barang Pakai Habis Pertanian Dan Perkebunan,2019-07-15,1403261200.0,Cv. Seribu Kreasi
ocds-20h3g7-40447127,ocds-20h3g7-40447127-1,2019-07-04,Pemerintah Daerah Provinsi Dki Jakarta,40447127,Pengadaan Piala Kejuaraan Atletik Dan Renang Pelajar Bulanan Tingkat Kota Admininstrasi Jakarta Utara,goods,207240000.4,2019-06-28,complete,40447127-1,Pengadaan Piala Kejuaraan Atletik Dan Renang Pelajar Bulanan Tingkat Kota Admininstrasi Jakarta Utara,2019-07-04,130680000.0,Pt.Tidar Jaya Perkasa
ocds-20h3g7-40449127,ocds-20h3g7-40449127-1,2019-07-15,Pemerintah Daerah Provinsi Dki Jakarta,40449127,Penggantian Chiller Gedung Blok B1 Kantor Walikota Kota Administrasi Jakarta Timur,goods,3010362333.0,2019-07-10,complete,40449127-1,Penggantian Chiller Gedung Blok B1 Kantor Walikota Kota Administrasi Jakarta Timur,2019-07-15,2771950500.0,Cipta Pirmindo Abadi
ocds-20h3g7-40452127,ocds-20h3g7-40452127-2,2019-07-12,Pemerintah Daerah Provinsi Dki Jakarta,40452127,Pemagaran Tanah Aset Pemerintah Provinsi Dki Jakarta Di Jalan Pulo Kambing No.5 Kelurahan Rawa Teratai Kawasan Industri Pulogadung Jakarta Timur,works,696463991.53,2019-06-25,complete,40452127-1,Pemagaran Tanah Aset Pemerintah Provinsi Dki Jakarta Di Jalan Pulo Kambing No.5 Kelurahan Rawa Teratai Kawasan Industri Pulogadung Jakarta Timur,2019-07-12,557171392.18,Baha Abadi
ocds-20h3g7-40456127,ocds-20h3g7-40456127-1,2019-07-31,Pemerintah Daerah Provinsi Dki Jakarta,40456127,Covering Landfill ( Pekerjaan  Geomembrane Dan Gcl Terpasang ),works,8360866512.62,2019-07-11,complete,40456127-1,Covering Landfill ( Pekerjaan  Geomembrane Dan Gcl Terpasang ),2019-07-31,7441353428.93,Cv. Ribka Putri Sejati
ocds-20h3g7-40462127,ocds-20h3g7-40462127-1,2019-08-14,Pemerintah Daerah Provinsi Dki Jakarta,40462127,Penataan Jalur Hijau Jalan Pesanggrahan,works,786885112.02,2019-07-11,complete,40462127-1,Penataan Jalur Hijau Jalan Pesanggrahan,2019-08-14,692127208.91,Cv. Barat Jaya
ocds-20h3g7-40464127,ocds-20h3g7-40464127-3,2019-08-08,Pemerintah Daerah Provinsi Dki Jakarta,40464127,Pembangunan Sistem Pengelolaan Air Limbah Domestik (Spald) Di Wilayah Jakarta Pusat,works,2635103932.16,2019-07-05,complete,40464127-1,Pembangunan Sistem Pengelolaan Air Limbah Domestik (Spald) Di Wilayah Jakarta Pusat,2019-08-08,2452464310.22,Cv. Takashita Hobashi
ocds-20h3g7-40466127,ocds-20h3g7-40466127-1,2019-08-27,Pemerintah Daerah Provinsi Dki Jakarta,40466127,"Pelaksanaan Pembangunan Ruang Terbuka Hijau Makam  Tpu Tegal Alur, Jakarta Barat",works,4767344392.32,2019-07-26,complete,40466127-1,"Pelaksanaan Pembangunan Ruang Terbuka Hijau Makam  Tpu Tegal Alur, Jakarta Barat",2019-08-27,4018599604.83,Pt. Boanerges Putra Utama
ocds-20h3g7-40467127,ocds-20h3g7-40467127-1,2019-08-16,Pemerintah Daerah Provinsi Dki Jakarta,40467127,"Pelaksanaan Pembangunan Pagar Precast Tpu Pondok Ranggon, Jakarta Timur",works,2764587643.29,2019-07-17,complete,40467127-1,"Pelaksanaan Pembangunan Pagar Precast Tpu Pondok Ranggon, Jakarta Timur",2019-08-16,2211812556.1,Pt. Jessica Anugrah Rezeky
ocds-20h3g7-40468127,ocds-20h3g7-40468127-1,2019-08-27,Pemerintah Daerah Provinsi Dki Jakarta,40468127,"Pelaksanaan Pembangunan Pagar Precast Tpu Rorotan, Jakarta Utara",works,2184295869.01,2019-07-17,complete,40468127-1,"Pelaksanaan Pembangunan Pagar Precast Tpu Rorotan, Jakarta Utara",2019-08-27,1849149683.55,Cv.Kemsiro Berkarya
ocds-20h3g7-40471127,ocds-20h3g7-40471127-1,2019-07-01,Pemerintah Daerah Provinsi Dki Jakarta,40471127,Pembangunan Shelter Lokasi I,works,8961799816.52,2019-06-27,complete,40471127-1,Pembangunan Shelter Lokasi I,2019-07-01,6689549533.51,Heros Putra Gemilang
ocds-20h3g7-40472127,ocds-20h3g7-40472127-1,2019-08-30,Pemerintah Daerah Provinsi Dki Jakarta,40472127,Belanja Pakaian Kerja,goods,408515800.0,2019-07-29,complete,40472127-1,Belanja Pakaian Kerja,2019-08-30,215090920.0,Pt. Bhakti Oetama Sarana Sejahtera
ocds-20h3g7-40482127,ocds-20h3g7-40482127-2,2019-08-05,Pemerintah Daerah Provinsi Dki Jakarta,40482127,Belanja Modal Pengadaan Konstruksi Instalasi Pengolahan Air Kotor/Limbah (Ipak/Ipal),works,869154706.38,2019-07-16,complete,40482127-1,Belanja Modal Pengadaan Konstruksi Instalasi Pengolahan Air Kotor/Limbah (Ipak/Ipal),2019-08-05,864032690.26,Pt. Nambur Marlata
ocds-20h3g7-40486127,ocds-20h3g7-40486127-2,2019-08-15,Pemerintah Daerah Provinsi Dki Jakarta,40486127,Peningkatan Kualitas Pencahayaan Kota Arteri Jakarta Barat,works,9305315415.0,2019-06-26,complete,40486127-1,Peningkatan Kualitas Pencahayaan Kota Arteri Jakarta Barat,2019-08-15,8574154600.0,Pt.Sendang Sedayu
ocds-20h3g7-40489127,ocds-20h3g7-40489127-2,2019-07-29,Pemerintah Daerah Provinsi Dki Jakarta,40489127,Pembangunan/Peningkatan Kualitas Pencahayaan Kota Pada Jalan Inspeksi Kali,works,2009811265.0,2019-06-27,complete,40489127-1,Pembangunan/Peningkatan Kualitas Pencahayaan Kota Pada Jalan Inspeksi Kali,2019-07-29,1845602606.1,Pt.Tritunggal Karyindoteguhtehnik
ocds-20h3g7-40494127,ocds-20h3g7-40494127-1,2019-07-24,Pemerintah Daerah Provinsi Dki Jakarta,40494127,Pengadaan Perkakas Kerja,goods,1464390896.9,2019-07-03,complete,40494127-1,Pengadaan Perkakas Kerja,2019-07-24,1214895000.0,Cv.Lira Raja Utama
ocds-20h3g7-40498127,ocds-20h3g7-40498127-1,2019-08-01,Pemerintah Daerah Provinsi Dki Jakarta,40498127,Penataan Waduk Sebagai Ruang Terbuka Publik Di Wilayah Jakarta Barat,works,3954903428.71,2019-07-01,complete,40498127-1,Penataan Waduk Sebagai Ruang Terbuka Publik Di Wilayah Jakarta Barat,2019-08-01,3370475345.9,Pt. Gisos Pratama Perkasa
ocds-20h3g7-40499127,ocds-20h3g7-40499127-1,2019-07-16,Pemerintah Daerah Provinsi Dki Jakarta,40499127,Pengadaan Plakat/Penghargaan,services,806437500.0,2019-06-28,complete,40499127-1,Pengadaan Plakat/Penghargaan,2019-07-16,748000000.0,Ud. Seni Ukir
ocds-20h3g7-40502127,ocds-20h3g7-40502127-1,2019-10-09,Pemerintah Daerah Provinsi Dki Jakarta,40502127,Kajian Kebutuhan Parkir Di Wilayah Dki Jakarta,services,359805677.0,2019-07-12,complete,40502127-1,Kajian Kebutuhan Parkir Di Wilayah Dki Jakarta,2019-10-09,333960000.0,Indosakti Pancadipo Paragraha
ocds-20h3g7-40504127,ocds-20h3g7-40504127-1,2019-07-23,Pemerintah Daerah Provinsi Dki Jakarta,40504127,Pembangunan Prasarana Kali/ Sungai Dan Kelengkapannya Kali Ancol Sistem Aliran Timur,works,42550776734.14,2019-07-04,complete,40504127-1,Pembangunan Prasarana Kali/ Sungai Dan Kelengkapannya Kali Ancol Sistem Aliran Timur,2019-07-23,39514991376.65,Pt. Lesindo Utama Sakti
